ID,plant_id,family,taxon_name,refstand,ref_short
903,wcsCmp598124,Loganiaceae,Strychnos odorata,2095,"Handbook African Med. Pl. (Iwu, 1993)"
904,wcsCmp598124,Loganiaceae,Strychnos odorata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
905,wcsCmp598082,Loganiaceae,Strychnos panamensis,100187,"Med. Plants for Diabetes in C. America (Giovannini et al., 2016)"
906,wcsCmp598082,Loganiaceae,Strychnos panamensis,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
907,wcsCmp598082,Loganiaceae,Strychnos panamensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
908,wcsCmp598093,Loganiaceae,Strychnos parvifolia,8426,"Med. Pl. N.E.Brazil (Fátima Agra et al., 2008)"
909,wcsCmp598093,Loganiaceae,Strychnos parvifolia,8428,"Med. & Pois. Pl. N.E.Braz. (Agra et al., 2007)"
910,wcsCmp598092,Loganiaceae,Strychnos phaeotricha,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
911,wcsCmp598092,Loganiaceae,Strychnos phaeotricha,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
912,wcsCmp598092,Loganiaceae,Strychnos phaeotricha,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
913,wcsCmp598232,Loganiaceae,Strychnos potatorum,100221,"Ayurvedic Med. Pl. of Sri Lanka (Samarasuriya et al., 2020)"
914,wcsCmp598232,Loganiaceae,Strychnos potatorum,8388,Ayurvedic Pharm. of India (1999-2011)
915,wcsCmp598232,Loganiaceae,Strychnos potatorum,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
916,wcsCmp598232,Loganiaceae,Strychnos potatorum,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
917,wcsCmp598232,Loganiaceae,Strychnos potatorum,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
918,wcsCmp598232,Loganiaceae,Strychnos potatorum,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
919,wcsCmp598232,Loganiaceae,Strychnos potatorum,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
920,wcsCmp598232,Loganiaceae,Strychnos potatorum,6369,"Herbs of Commerce (McGuffin et al., 2000)"
921,wcsCmp598232,Loganiaceae,Strychnos potatorum,100236,"Indian Med. Pl. Database (TDU, 2020)"
922,wcsCmp598232,Loganiaceae,Strychnos potatorum,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
923,wcsCmp598232,Loganiaceae,Strychnos potatorum,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
924,wcsCmp598232,Loganiaceae,Strychnos potatorum,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
925,wcsCmp598232,Loganiaceae,Strychnos potatorum,100034,"SEPASAL database (Kew, 1999)"
926,wcsCmp598232,Loganiaceae,Strychnos potatorum,100023,U.S. FDA Substance Registration System (2016)
927,wcsCmp598232,Loganiaceae,Strychnos potatorum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
928,wcsCmp598289,Loganiaceae,Strychnos pseudoquina,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
929,wcsCmp598289,Loganiaceae,Strychnos pseudoquina,8418,"Med. Pl. Braz. Pharm. (Brandão et al., 2006)"
930,wcsCmp598289,Loganiaceae,Strychnos pseudoquina,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
931,wcsCmp598289,Loganiaceae,Strychnos pseudoquina,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
932,wcsCmp598332,Loganiaceae,Strychnos pubescens,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
933,wcsCmp598329,Loganiaceae,Strychnos pungens,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
934,wcsCmp598329,Loganiaceae,Strychnos pungens,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
935,wcsCmp598329,Loganiaceae,Strychnos pungens,100034,"SEPASAL database (Kew, 1999)"
936,wcsCmp598329,Loganiaceae,Strychnos pungens,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
937,wcsCmp598179,Loganiaceae,Strychnos rufa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
938,wcsCmp598176,Loganiaceae,Strychnos samba,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
939,wcsCmp598176,Loganiaceae,Strychnos samba,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
940,wcsCmp598182,Loganiaceae,Strychnos scheffleri,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
941,wcsCmp598146,Loganiaceae,Strychnos solimoesana,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
942,wcsCmp598152,Loganiaceae,Strychnos spinosa,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
943,wcsCmp598152,Loganiaceae,Strychnos spinosa,2095,"Handbook African Med. Pl. (Iwu, 1993)"
944,wcsCmp598152,Loganiaceae,Strychnos spinosa,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
945,wcsCmp598152,Loganiaceae,Strychnos spinosa,8260,"Med. Pl. Indian Ocean Ils. (Gurib-Fakim et al., 2004)"
946,wcsCmp598152,Loganiaceae,Strychnos spinosa,8422,"Med. Pl. Trop. W. Africa II (Oliver-Bever, 1983)"
947,wcsCmp598152,Loganiaceae,Strychnos spinosa,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
948,wcsCmp598152,Loganiaceae,Strychnos spinosa,100034,"SEPASAL database (Kew, 1999)"
949,wcsCmp598152,Loganiaceae,Strychnos spinosa,100023,U.S. FDA Substance Registration System (2016)
950,wcsCmp598152,Loganiaceae,Strychnos spinosa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
951,wcsCmp598149,Loganiaceae,Strychnos staudtii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
952,wcsCmp598144,Loganiaceae,Strychnos subcordata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
953,wcsCmp598167,Loganiaceae,Strychnos tchibangensis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
954,wcsCmp598167,Loganiaceae,Strychnos tchibangensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
955,wcsCmp598166,Loganiaceae,Strychnos ternata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
956,wcsCmp595066,Loganiaceae,Strychnos toxifera,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
957,wcsCmp595066,Loganiaceae,Strychnos toxifera,100236,"Indian Med. Pl. Database (TDU, 2020)"
958,wcsCmp595066,Loganiaceae,Strychnos toxifera,8424,"Med. Pl. of Chazuta Valley (Sanz-Biset et al., 2009)"
959,wcsCmp595066,Loganiaceae,Strychnos toxifera,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
960,wcsCmp595066,Loganiaceae,Strychnos toxifera,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
961,wcsCmp595066,Loganiaceae,Strychnos toxifera,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
962,wcsCmp595054,Loganiaceae,Strychnos tricalysioides,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
963,wcsCmp873599,Loganiaceae,Strychnos trinervis,8426,"Med. Pl. N.E.Brazil (Fátima Agra et al., 2008)"
964,wcsCmp873599,Loganiaceae,Strychnos trinervis,8428,"Med. & Pois. Pl. N.E.Braz. (Agra et al., 2007)"
965,wcsCmp873599,Loganiaceae,Strychnos trinervis,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
966,wcsCmp873599,Loganiaceae,Strychnos trinervis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
967,wcsCmp873599,Loganiaceae,Strychnos trinervis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
968,wcsCmp595063,Loganiaceae,Strychnos umbellata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
969,wcsCmp595063,Loganiaceae,Strychnos umbellata,3586,Zhonghua Bencao: Materia Medica of China (1998)
970,wcsCmp595082,Loganiaceae,Strychnos usambarensis,2095,"Handbook African Med. Pl. (Iwu, 1993)"
971,wcsCmp595082,Loganiaceae,Strychnos usambarensis,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
972,wcsCmp595082,Loganiaceae,Strychnos usambarensis,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
973,wcsCmp595082,Loganiaceae,Strychnos usambarensis,8422,"Med. Pl. Trop. W. Africa II (Oliver-Bever, 1983)"
974,wcsCmp595082,Loganiaceae,Strychnos usambarensis,100034,"SEPASAL database (Kew, 1999)"
975,wcsCmp595082,Loganiaceae,Strychnos usambarensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
976,wcsCmp595087,Loganiaceae,Strychnos vanprukii,100236,"Indian Med. Pl. Database (TDU, 2020)"
977,wcsCmp595087,Loganiaceae,Strychnos vanprukii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
978,wcsCmp595075,Loganiaceae,Strychnos variabilis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
979,wcsCmp595075,Loganiaceae,Strychnos variabilis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
980,wcsCmp595020,Loganiaceae,Strychnos wallichiana,100221,"Ayurvedic Med. Pl. of Sri Lanka (Samarasuriya et al., 2020)"
981,wcsCmp595020,Loganiaceae,Strychnos wallichiana,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
982,wcsCmp595020,Loganiaceae,Strychnos wallichiana,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
983,wcsCmp595020,Loganiaceae,Strychnos wallichiana,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
984,wcsCmp595020,Loganiaceae,Strychnos wallichiana,100236,"Indian Med. Pl. Database (TDU, 2020)"
985,wcsCmp595020,Loganiaceae,Strychnos wallichiana,5860,"Medicinal plants in Viet Nam (WHO, 1990)"
986,wcsCmp595020,Loganiaceae,Strychnos wallichiana,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
987,wcsCmp595020,Loganiaceae,Strychnos wallichiana,100023,U.S. FDA Substance Registration System (2016)
988,wcsCmp595020,Loganiaceae,Strychnos wallichiana,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
989,wcsCmp595020,Loganiaceae,Strychnos wallichiana,3586,Zhonghua Bencao: Materia Medica of China (1998)
990,wcsCmp590368,Gentianaceae,Swertia acaulis,100236,"Indian Med. Pl. Database (TDU, 2020)"
991,wcsCmp590340,Gentianaceae,Swertia alata,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
992,wcsCmp590340,Gentianaceae,Swertia alata,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
993,wcsCmp590340,Gentianaceae,Swertia alata,100236,"Indian Med. Pl. Database (TDU, 2020)"
994,wcsCmp590340,Gentianaceae,Swertia alata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
995,wcsCmp590340,Gentianaceae,Swertia alata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
996,wcsCmp590451,Gentianaceae,Swertia angustifolia,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
997,wcsCmp590451,Gentianaceae,Swertia angustifolia,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
998,wcsCmp590451,Gentianaceae,Swertia angustifolia,100236,"Indian Med. Pl. Database (TDU, 2020)"
999,wcsCmp590451,Gentianaceae,Swertia angustifolia,100193,"MAPs in Makawanpur District, Central Nepal (Bhattarai et al., 2017)"
1000,wcsCmp590451,Gentianaceae,Swertia angustifolia,6667,"Plants and People of Nepal (Manandhar, 2002)"
1001,wcsCmp590451,Gentianaceae,Swertia angustifolia,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1002,wcsCmp590451,Gentianaceae,Swertia angustifolia,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1003,wcsCmp1270083,Gentianaceae,Swertia angustifolia var. minor,100236,"Indian Med. Pl. Database (TDU, 2020)"
1004,wcsCmp1270083,Gentianaceae,Swertia angustifolia var. minor,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1005,wcsCmp1270083,Gentianaceae,Swertia angustifolia var. minor,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1006,wcsCmp1270083,Gentianaceae,Swertia angustifolia var. minor,3586,Zhonghua Bencao: Materia Medica of China (1998)
1007,wcsCmp590525,Gentianaceae,Swertia bifolia,3586,Zhonghua Bencao: Materia Medica of China (1998)
1008,wcsCmp590505,Gentianaceae,Swertia bimaculata,100236,"Indian Med. Pl. Database (TDU, 2020)"
1009,wcsCmp590505,Gentianaceae,Swertia bimaculata,100197,"Trad. Med. in Dali Prefecture, SW China. (Zhang et al., 2014)"
1010,wcsCmp590505,Gentianaceae,Swertia bimaculata,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
1011,wcsCmp590505,Gentianaceae,Swertia bimaculata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1012,wcsCmp590505,Gentianaceae,Swertia bimaculata,3586,Zhonghua Bencao: Materia Medica of China (1998)
1013,wcsCmp608888,Gentianaceae,Swertia chirayita,100221,"Ayurvedic Med. Pl. of Sri Lanka (Samarasuriya et al., 2020)"
1014,wcsCmp608888,Gentianaceae,Swertia chirayita,8388,Ayurvedic Pharm. of India (1999-2011)
1015,wcsCmp608888,Gentianaceae,Swertia chirayita,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
1016,wcsCmp608888,Gentianaceae,Swertia chirayita,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
1017,wcsCmp608888,Gentianaceae,Swertia chirayita,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
1018,wcsCmp608888,Gentianaceae,Swertia chirayita,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
1019,wcsCmp608888,Gentianaceae,Swertia chirayita,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
1020,wcsCmp608888,Gentianaceae,Swertia chirayita,6369,"Herbs of Commerce (McGuffin et al., 2000)"
1021,wcsCmp608888,Gentianaceae,Swertia chirayita,100236,"Indian Med. Pl. Database (TDU, 2020)"
1022,wcsCmp608888,Gentianaceae,Swertia chirayita,100193,"MAPs in Makawanpur District, Central Nepal (Bhattarai et al., 2017)"
1023,wcsCmp608888,Gentianaceae,Swertia chirayita,100229,"Medicinal Plant Marketing in Bangladesh (Dixie et al., 2003)"
1024,wcsCmp608888,Gentianaceae,Swertia chirayita,100230,"Med. Pl. for Diabetes in Dhaka, Bangladesh (Ocvirk et al., 2013)"
1025,wcsCmp608888,Gentianaceae,Swertia chirayita,100213,"Med. Pl. in District Mastung of Balochistan (Bibi et al., 2014)"
1026,wcsCmp608888,Gentianaceae,Swertia chirayita,100214,"Med. Pl. in Mountainous Chail Valley, Pakistan (Ahmad et al., 2014)"
1027,wcsCmp608888,Gentianaceae,Swertia chirayita,7279,"Med. Pl. of the World (Wyk & Wink, 2004)"
1028,wcsCmp608888,Gentianaceae,Swertia chirayita,6667,"Plants and People of Nepal (Manandhar, 2002)"
1029,wcsCmp608888,Gentianaceae,Swertia chirayita,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
1030,wcsCmp608888,Gentianaceae,Swertia chirayita,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1031,wcsCmp608888,Gentianaceae,Swertia chirayita,8394,"Substances in Medicines, Australia (TGA, 2007)"
1032,wcsCmp608888,Gentianaceae,Swertia chirayita,100243,"Tea and Herbal Infusions Europe Pl. Inventory (THIE, 2021)"
1033,wcsCmp608888,Gentianaceae,Swertia chirayita,100202,"Traditional Persian Med. Pl. Database (Rahimi et al., 2018)"
1034,wcsCmp608888,Gentianaceae,Swertia chirayita,8390,Unani Pharmacopoeia India (2007-2008)
1035,wcsCmp608888,Gentianaceae,Swertia chirayita,100023,U.S. FDA Substance Registration System (2016)
1036,wcsCmp608888,Gentianaceae,Swertia chirayita,100241,"WHODrug Herbal Substances, Suppl. 2021 (WHO-UMC, 2021)"
1037,wcsCmp608888,Gentianaceae,Swertia chirayita,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
1038,wcsCmp608888,Gentianaceae,Swertia chirayita,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1039,wcsCmp590546,Gentianaceae,Swertia cordata,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
1040,wcsCmp590546,Gentianaceae,Swertia cordata,100236,"Indian Med. Pl. Database (TDU, 2020)"
1041,wcsCmp590546,Gentianaceae,Swertia cordata,100205,"Med. Pl. in Alpine and Sub-Alpine Pakistan (Kayani et al., 2015)"
1042,wcsCmp590501,Gentianaceae,Swertia corymbosa,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1043,wcsCmp590501,Gentianaceae,Swertia corymbosa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1044,wcsCmp590457,Gentianaceae,Swertia crossoloma,100236,"Indian Med. Pl. Database (TDU, 2020)"
1045,wcsCmp590464,Gentianaceae,Swertia davidii,3586,Zhonghua Bencao: Materia Medica of China (1998)
1046,wcsCmp590439,Gentianaceae,Swertia densifolia,100236,"Indian Med. Pl. Database (TDU, 2020)"
1047,wcsCmp590439,Gentianaceae,Swertia densifolia,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1048,wcsCmp590439,Gentianaceae,Swertia densifolia,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1049,wcsCmp590440,Gentianaceae,Swertia dichotoma,3586,Zhonghua Bencao: Materia Medica of China (1998)
1050,wcsCmp590446,Gentianaceae,Swertia diluta,3586,Zhonghua Bencao: Materia Medica of China (1998)
1051,wcsCmp1261257,Gentianaceae,Swertia diluta var. diluta,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1052,wcsCmp1261257,Gentianaceae,Swertia diluta var. diluta,3586,Zhonghua Bencao: Materia Medica of China (1998)
1053,wcsCmp590500,Gentianaceae,Swertia erythrosticta,3586,Zhonghua Bencao: Materia Medica of China (1998)
1054,wcsCmp590143,Gentianaceae,Swertia grandiflora,100236,"Indian Med. Pl. Database (TDU, 2020)"
1055,wcsCmp590117,Gentianaceae,Swertia hookeri,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1056,wcsCmp590150,Gentianaceae,Swertia japonica,100238,"A Check-list of the Korean Cultivated Plants (Mun-Chan et al., 1986)"
1057,wcsCmp590150,Gentianaceae,Swertia japonica,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
1058,wcsCmp590150,Gentianaceae,Swertia japonica,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
1059,wcsCmp590150,Gentianaceae,Swertia japonica,8382,Japanese Pharmacopoeia 15th edn. (2006)
1060,wcsCmp590150,Gentianaceae,Swertia japonica,8870,"Japanese Pharmacopoeia, 16th edn. (2012)"
1061,wcsCmp590150,Gentianaceae,Swertia japonica,8869,"Korean Pharmacopoeia, 9th edn. (2007)"
1062,wcsCmp590150,Gentianaceae,Swertia japonica,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1063,wcsCmp590150,Gentianaceae,Swertia japonica,100023,U.S. FDA Substance Registration System (2016)
1064,wcsCmp590150,Gentianaceae,Swertia japonica,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
1065,wcsCmp590161,Gentianaceae,Swertia javanica,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
1066,wcsCmp590169,Gentianaceae,Swertia kingii,6667,"Plants and People of Nepal (Manandhar, 2002)"
1067,wcsCmp590169,Gentianaceae,Swertia kingii,3586,Zhonghua Bencao: Materia Medica of China (1998)
1068,wcsCmp590145,Gentianaceae,Swertia kouitchensis,3586,Zhonghua Bencao: Materia Medica of China (1998)
1069,wcsCmp590154,Gentianaceae,Swertia lawii,100236,"Indian Med. Pl. Database (TDU, 2020)"
1070,wcsCmp590154,Gentianaceae,Swertia lawii,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1071,wcsCmp590154,Gentianaceae,Swertia lawii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1072,wcsCmp590155,Gentianaceae,Swertia leducii,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
1073,wcsCmp590155,Gentianaceae,Swertia leducii,100023,U.S. FDA Substance Registration System (2016)
1074,wcsCmp590084,Gentianaceae,Swertia mileensis,6369,"Herbs of Commerce (McGuffin et al., 2000)"
1075,wcsCmp590084,Gentianaceae,Swertia mileensis,8374,Pharmacopoeia of China (2005)
1076,wcsCmp590084,Gentianaceae,Swertia mileensis,100001,Pharmacopoeia of China (2010)
1077,wcsCmp590084,Gentianaceae,Swertia mileensis,100050,Pharmacopoeia of China (2015)
1078,wcsCmp590084,Gentianaceae,Swertia mileensis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1079,wcsCmp590084,Gentianaceae,Swertia mileensis,100197,"Trad. Med. in Dali Prefecture, SW China. (Zhang et al., 2014)"
1080,wcsCmp590084,Gentianaceae,Swertia mileensis,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
1081,wcsCmp590084,Gentianaceae,Swertia mileensis,3586,Zhonghua Bencao: Materia Medica of China (1998)
1082,wcsCmp590091,Gentianaceae,Swertia multicaulis,6667,"Plants and People of Nepal (Manandhar, 2002)"
1083,wcsCmp590063,Gentianaceae,Swertia mussotii,3586,Zhonghua Bencao: Materia Medica of China (1998)
1084,wcsCmp590261,Gentianaceae,Swertia nervosa,6667,"Plants and People of Nepal (Manandhar, 2002)"
1085,wcsCmp590261,Gentianaceae,Swertia nervosa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1086,wcsCmp590261,Gentianaceae,Swertia nervosa,3586,Zhonghua Bencao: Materia Medica of China (1998)
1087,wcsCmp590244,Gentianaceae,Swertia paniculata,100236,"Indian Med. Pl. Database (TDU, 2020)"
1088,wcsCmp590244,Gentianaceae,Swertia paniculata,100207,"Pl. Meds for Musculoskeletal Disorders, N. Pakistan (Malik et al., 2018)"
1089,wcsCmp590244,Gentianaceae,Swertia paniculata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1090,wcsCmp590244,Gentianaceae,Swertia paniculata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1091,wcsCmp1261247,Gentianaceae,Swertia paniculata var. paniculata,100236,"Indian Med. Pl. Database (TDU, 2020)"
1092,wcsCmp590242,Gentianaceae,Swertia patens,3586,Zhonghua Bencao: Materia Medica of China (1998)
1093,wcsCmp590292,Gentianaceae,Swertia perennis,100236,"Indian Med. Pl. Database (TDU, 2020)"
1094,wcsCmp590292,Gentianaceae,Swertia perennis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1095,wcsCmp590307,Gentianaceae,Swertia petiolata,100236,"Indian Med. Pl. Database (TDU, 2020)"
1096,wcsCmp590307,Gentianaceae,Swertia petiolata,100204,"Med. Pl. for Respiratory Disorders in Abbottabad (Kayani et al., 2014)"
1097,wcsCmp590307,Gentianaceae,Swertia petiolata,100208,"Pl. Used in the Skardu Valley, Pakistan (Bano et al., 2014)"
1098,wcsCmp590307,Gentianaceae,Swertia petiolata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1099,wcsCmp590275,Gentianaceae,Swertia pseudochinensis,100001,Pharmacopoeia of China (2010)
1100,wcsCmp590275,Gentianaceae,Swertia pseudochinensis,100050,Pharmacopoeia of China (2015)
1101,wcsCmp590275,Gentianaceae,Swertia pseudochinensis,100023,U.S. FDA Substance Registration System (2016)
1102,wcsCmp590275,Gentianaceae,Swertia pseudochinensis,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
1103,wcsCmp590275,Gentianaceae,Swertia pseudochinensis,3586,Zhonghua Bencao: Materia Medica of China (1998)
1104,wcsCmp590256,Gentianaceae,Swertia punicea,3586,Zhonghua Bencao: Materia Medica of China (1998)
1105,wcsCmp1261248,Gentianaceae,Swertia punicea var. punicea,3586,Zhonghua Bencao: Materia Medica of China (1998)
1106,wcsCmp590195,Gentianaceae,Swertia purpurascens,100236,"Indian Med. Pl. Database (TDU, 2020)"
1107,wcsCmp590195,Gentianaceae,Swertia purpurascens,6667,"Plants and People of Nepal (Manandhar, 2002)"
1108,wcsCmp590195,Gentianaceae,Swertia purpurascens,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1109,wcsCmp590195,Gentianaceae,Swertia purpurascens,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1110,wcsCmp590202,Gentianaceae,Swertia racemosa,6667,"Plants and People of Nepal (Manandhar, 2002)"
1111,wcsCmp590096,Gentianaceae,Swertia tetragona,3586,Zhonghua Bencao: Materia Medica of China (1998)
1112,wcsCmp590111,Gentianaceae,Swertia thomsonii,100236,"Indian Med. Pl. Database (TDU, 2020)"
1113,wcsCmp590111,Gentianaceae,Swertia thomsonii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1114,wcsCmp590237,Gentianaceae,Swertia trichotoma,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1115,wcsCmp588930,Gentianaceae,Swertia yunnanensis,3586,Zhonghua Bencao: Materia Medica of China (1998)
1116,wcsCmp588906,Gentianaceae,Swertia zeylanica,100221,"Ayurvedic Med. Pl. of Sri Lanka (Samarasuriya et al., 2020)"
1117,wcsCmp442983,Gentianaceae,Tachiadenus carinatus,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1118,wcsCmp442807,Gentianaceae,Tachia grandiflora,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
1119,wcsCmp442906,Gentianaceae,Tachia guianensis,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
1120,wcsCmp442569,Gentianaceae,Tripterospermum chinense,100241,"WHODrug Herbal Substances, Suppl. 2021 (WHO-UMC, 2021)"
1121,wcsCmp442569,Gentianaceae,Tripterospermum chinense,3586,Zhonghua Bencao: Materia Medica of China (1998)
1122,wcsCmp442810,Gentianaceae,Tripterospermum coeruleum,3586,Zhonghua Bencao: Materia Medica of China (1998)
1123,wcsCmp442603,Gentianaceae,Tripterospermum cordatum,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
1124,wcsCmp442603,Gentianaceae,Tripterospermum cordatum,3586,Zhonghua Bencao: Materia Medica of China (1998)
1125,wcsCmp442608,Gentianaceae,Tripterospermum fasciculatum,100241,"WHODrug Herbal Substances, Suppl. 2021 (WHO-UMC, 2021)"
1126,wcsCmp442608,Gentianaceae,Tripterospermum fasciculatum,3586,Zhonghua Bencao: Materia Medica of China (1998)
1127,wcsCmp442612,Gentianaceae,Tripterospermum japonicum,3586,Zhonghua Bencao: Materia Medica of China (1998)
1128,wcsCmp442585,Gentianaceae,Tripterospermum nienkui,3586,Zhonghua Bencao: Materia Medica of China (1998)
